FIPS,State,County,Average Life Expectancy (years),Days of Poor Physical Health (days/month),Days of Poor Mental Health (days/month),Students Graduating from High School (%),Some College (%),Children in Poverty (%),Limited Access to Healthy Foods (%),Physically Inactive (%),Insufficient Sleep (%),"Primary Care Doctor Rate (doctors/100,000)","Mental Health Providers (providers/ 100,000)",Median Household Income ($),Homeowners (%),Rural Living (%),Non-Hispanic Black (%),Asian (%),Hispanic (%),Non-Hispanic White (%),Population,"Motor Vehicle Death Rate (deaths/100,000 people)","Drug Overdose Death Rate (deaths/100,000 people)",Broadband Access (%),Teen Birth Rate (births/per teens),"Firearm Death Rate (deaths/ 100,000 people)","Juvenile Arrest Rate (arrests/ 1,000 juveniles)",Severe Housing Problems (%),Proficient in English (%),Air Pollution (fine particulate matter in micrograms/cubic meter of air),Smokers (%),Youth Not in School or Employment (%),Income Level,Income Level – State,Mostly Rural,Majority Minority
48325,TX,Medina,78.2,4.0,4.1,98.0,56,17.0,4.0,32,35,12.0,21.0,62600.0,80,61.6,2.7,0.8,52.9,42.4,52358,60.0,,80,29.0,34.0,10.0,12,3,9.3,16,,high,high,Yes,Yes
48327,TX,Menard,76.5,4.3,4.5,,50,35.0,6.0,34,36,1.0,,41477.0,61,100.0,1.5,0.3,36.5,60.3,2124,,,63,,,,11,5,7.7,18,,low,low,Yes,No
48329,TX,Midland,77.9,3.7,4.0,88.0,59,13.0,5.0,29,35,64.0,165.0,92117.0,67,12.3,6.4,2.3,47.0,42.7,177863,236.0,49.0,87,42.0,114.0,32.0,16,5,8.3,14,8.0,high,high,No,Yes
48331,TX,Milam,77.2,4.5,4.8,91.0,47,24.0,11.0,34,38,2.0,8.0,49961.0,74,56.2,8.5,0.8,27.3,61.6,24708,59.0,,73,33.0,14.0,23.0,14,3,9.6,20,,low,low,No,No
48333,TX,Mills,76.5,4.3,4.8,,42,23.0,9.0,31,36,1.0,6.0,49089.0,88,100.0,0.9,0.6,19.1,78.1,4840,,,76,25.0,,,13,3,8.3,19,,low,low,Yes,No
48335,TX,Mitchell,75.9,4.4,4.4,94.0,36,22.0,6.0,35,38,4.0,,46156.0,81,36.7,9.4,0.9,40.6,47.5,8202,15.0,,72,47.0,,,13,5,7.6,19,,low,low,No,Yes
48337,TX,Montague,73.5,4.5,5.0,94.0,57,18.0,5.0,31,37,6.0,5.0,56012.0,77,58.9,0.8,0.5,11.5,84.9,19962,33.0,16.0,76,30.0,18.0,14.0,12,1,8.9,21,,high,high,No,No
48339,TX,Montgomery,79.5,3.6,4.2,93.0,67,11.0,8.0,28,35,367.0,586.0,85348.0,71,22.7,5.6,3.4,25.6,63.5,626351,484.0,278.0,92,20.0,365.0,16.0,14,4,10.8,15,6.0,high,high,No,No
48341,TX,Moore,76.3,4.4,4.4,99.0,44,15.0,9.0,35,38,8.0,3.0,53341.0,66,16.8,4.2,5.6,58.3,30.5,20654,43.0,,85,69.0,15.0,16.0,15,17,6.5,17,,low,high,No,Yes
48343,TX,Morris,74.1,4.6,5.1,95.0,50,25.0,1.0,32,39,2.0,4.0,45122.0,73,78.4,21.9,0.7,10.9,63.4,12393,27.0,,81,41.0,,,13,1,9.5,21,,low,low,Yes,No
48345,TX,Motley,,4.1,4.6,,64,28.0,3.0,29,36,0.0,,46712.0,71,100.0,2.5,0.2,19.3,76.4,1185,,,70,,,0.0,11,0,6.7,18,,low,low,Yes,No
48347,TX,Nacogdoches,75.8,4.6,5.0,92.0,56,24.0,9.0,33,39,46.0,77.0,49375.0,58,46.5,17.4,1.3,20.3,59.1,64753,104.0,16.0,82,20.0,53.0,16.0,19,4,10.0,20,,low,low,No,No
48349,TX,Navarro,75.2,4.6,4.8,95.0,56,22.0,8.0,34,38,20.0,33.0,50778.0,70,52.7,12.3,0.9,29.3,54.0,50694,75.0,18.0,80,48.0,39.0,19.0,16,6,9.5,20,8.0,low,low,No,No
48351,TX,Newton,75.4,5.0,5.4,93.0,43,28.0,14.0,35,40,,2.0,45769.0,83,100.0,19.1,0.6,4.1,73.5,13414,26.0,,75,38.0,19.0,13.0,9,0,10.4,25,25.0,low,low,Yes,No
48353,TX,Nolan,73.9,4.5,4.7,87.0,53,24.0,7.0,34,37,5.0,10.0,41720.0,68,32.7,4.3,1.0,39.3,53.6,14835,20.0,10.0,75,57.0,12.0,68.0,15,4,7.6,19,36.0,low,low,No,No
48355,TX,Nueces,77.4,4.2,4.2,90.0,58,26.0,10.0,32,35,290.0,468.0,55727.0,59,6.4,3.4,2.3,64.9,28.3,363148,328.0,190.0,84,33.0,284.0,37.0,18,2,9.7,16,13.0,high,high,No,Yes
48357,TX,Ochiltree,76.6,4.7,4.6,98.0,39,14.0,3.0,36,36,4.0,3.0,71477.0,73,13.9,0.6,0.7,56.4,41.0,9598,23.0,,81,42.0,,,17,13,6.7,18,,high,high,No,Yes
48359,TX,Oldham,77.9,3.9,4.6,,66,29.0,33.0,29,35,,3.0,61013.0,73,100.0,3.1,1.6,17.3,75.9,2135,,,85,19.0,,0.0,10,1,5.7,18,,high,high,Yes,No
48361,TX,Orange,74.0,4.2,4.9,91.0,57,21.0,10.0,30,39,15.0,23.0,61323.0,74,35.2,8.6,1.2,8.9,79.2,82878,150.0,53.0,86,41.0,65.0,9.0,12,1,10.4,21,11.0,high,high,No,No
48363,TX,Palo Pinto,75.4,4.6,5.0,93.0,54,21.0,24.0,33,37,11.0,6.0,59450.0,75,50.2,2.3,1.0,20.3,74.5,29320,51.0,12.0,82,42.0,20.0,11.0,19,3,8.7,20,,high,high,No,No
48365,TX,Panola,74.1,4.5,5.1,93.0,59,20.0,10.0,31,38,8.0,4.0,51936.0,77,72.7,15.3,0.6,9.1,73.2,23187,62.0,,80,36.0,24.0,8.0,12,1,9.9,21,,low,low,Yes,No
48367,TX,Parker,78.3,3.8,4.5,95.0,63,10.0,6.0,26,35,57.0,89.0,88617.0,81,56.1,1.5,0.7,13.5,82.0,148198,183.0,41.0,89,20.0,94.0,11.0,13,2,9.4,18,9.0,high,high,No,No
48369,TX,Parmer,76.4,4.6,4.4,93.0,40,18.0,8.0,37,37,1.0,,61989.0,65,60.0,1.1,1.0,65.2,32.3,9522,18.0,,76,45.0,,,17,11,6.7,17,,high,high,No,Yes
48371,TX,Pecos,75.7,4.4,4.3,93.0,36,20.0,19.0,36,37,9.0,4.0,52792.0,74,39.8,3.9,1.4,69.8,24.0,15718,32.0,,70,55.0,17.0,25.0,12,6,7.3,17,,low,low,No,Yes
48373,TX,Polk,72.5,4.6,4.9,91.0,41,23.0,5.0,35,38,28.0,23.0,47535.0,77,77.6,9.3,0.8,15.4,71.4,52995,92.0,23.0,77,45.0,62.0,21.0,14,2,10.1,23,11.0,low,low,Yes,No
48375,TX,Potter,72.5,4.8,4.8,88.0,44,29.0,12.0,38,37,102.0,263.0,45903.0,55,9.0,10.1,5.3,39.7,42.9,116004,192.0,70.0,78,51.0,133.0,38.0,20,9,6.8,20,13.0,low,low,No,Yes
48377,TX,Presidio,87.6,6.0,5.1,92.0,51,32.0,18.0,47,38,2.0,3.0,39967.0,54,40.5,1.0,2.2,83.5,12.4,6508,,,63,75.0,,,15,28,5.8,21,,low,low,No,Yes
48379,TX,Rains,77.0,4.3,5.0,88.0,45,20.0,,30,37,1.0,5.0,59195.0,78,93.2,2.3,0.9,9.6,84.5,12552,22.0,,78,24.0,,,14,1,9.3,21,,high,high,Yes,No
48381,TX,Randall,78.2,3.6,4.2,97.0,71,12.0,2.0,26,33,87.0,147.0,71041.0,70,14.4,3.3,1.9,23.7,69.1,139899,133.0,51.0,90,22.0,99.0,24.0,11,1,6.8,15,6.0,high,high,No,No
48383,TX,Reagan,77.9,4.1,4.1,,44,10.0,2.0,35,37,2.0,,66711.0,66,13.3,2.6,0.7,72.3,23.3,3833,10.0,,76,56.0,,0.0,9,5,7.6,15,,high,high,No,Yes
48385,TX,Real,74.9,4.9,5.0,,39,32.0,49.0,36,38,2.0,1.0,43076.0,72,100.0,1.1,0.5,29.0,67.1,3411,,,63,50.0,,30.0,13,2,8.0,21,,low,low,Yes,No
48387,TX,Red River,72.0,4.8,5.3,,58,26.0,26.0,33,39,2.0,4.0,46727.0,78,75.7,15.7,0.4,7.5,73.6,11995,27.0,,71,40.0,12.0,26.0,11,0,9.6,23,,low,low,Yes,No
48389,TX,Reeves,76.9,4.4,4.1,87.0,36,21.0,7.0,37,37,5.0,1.0,64863.0,80,14.5,4.8,1.6,74.8,18.1,15949,30.0,,65,73.0,,37.0,13,13,7.0,17,51.0,high,high,No,Yes
48391,TX,Refugio,76.9,4.4,4.4,,46,24.0,9.0,35,37,1.0,1.0,48433.0,73,60.7,5.4,0.9,51.2,41.2,6877,15.0,,73,31.0,,10.0,14,1,9.4,17,,low,low,Yes,Yes
48393,TX,Roberts,,3.9,4.6,,56,9.0,21.0,27,35,0.0,0.0,69927.0,83,100.0,0.1,0.2,10.2,86.3,813,,,81,,,0.0,6,0,6.5,18,,high,high,Yes,No
48395,TX,Robertson,76.2,4.3,4.7,94.0,48,23.0,10.0,32,38,1.0,3.0,55218.0,73,73.9,19.0,0.9,21.8,56.8,17155,26.0,,73,37.0,10.0,18.0,14,2,9.6,19,,high,high,Yes,No
48397,TX,Rockwall,80.4,3.2,4.0,99.0,79,6.0,3.0,23,33,78.0,146.0,106225.0,83,16.0,7.7,3.3,19.1,67.6,109888,52.0,32.0,95,10.0,53.0,8.0,12,2,9.8,14,6.0,high,high,No,No
48399,TX,Runnels,75.6,4.4,4.6,,49,21.0,16.0,34,36,5.0,4.0,50972.0,73,40.8,2.2,1.1,35.3,60.1,10401,22.0,,74,32.0,,,11,2,7.8,18,,low,low,No,No
48401,TX,Rusk,76.1,4.4,4.7,96.0,52,18.0,11.0,31,38,11.0,17.0,56954.0,79,65.9,17.0,0.7,17.8,62.7,54324,113.0,15.0,66,34.0,48.0,10.0,13,3,9.9,20,15.0,high,high,Yes,No
48403,TX,Sabine,75.2,4.8,5.4,,49,25.0,6.0,32,38,2.0,1.0,51046.0,86,100.0,6.7,0.4,4.8,85.4,10507,25.0,,78,44.0,11.0,,16,0,9.7,23,,low,low,Yes,No
48405,TX,San Augustine,75.2,4.9,5.3,,41,30.0,12.0,35,40,2.0,1.0,45781.0,73,100.0,21.2,0.4,7.8,68.8,8248,23.0,,74,43.0,,,15,2,9.8,23,,low,low,Yes,No
48407,TX,San Jacinto,76.8,4.7,5.1,93.0,40,26.0,3.0,33,39,2.0,4.0,51575.0,80,100.0,8.9,0.5,14.6,73.5,29301,45.0,14.0,78,36.0,24.0,19.0,15,2,10.0,22,,low,low,Yes,No
48409,TX,San Patricio,75.7,4.4,4.4,94.0,50,22.0,11.0,37,37,17.0,26.0,56944.0,68,19.7,1.6,1.3,58.6,37.5,67069,80.0,24.0,74,38.0,50.0,18.0,16,3,10.1,17,13.0,high,high,No,Yes
48411,TX,San Saba,76.9,4.6,4.7,,44,26.0,14.0,34,37,2.0,2.0,48349.0,71,49.4,3.6,0.6,31.2,62.7,6039,13.0,,80,33.0,,,14,5,8.3,20,,low,low,No,No
48413,TX,Schleicher,76.9,4.0,4.2,,45,19.0,3.0,32,35,,1.0,54471.0,78,100.0,1.2,0.6,54.7,42.6,2761,,,64,23.0,,,12,5,7.6,15,,low,high,Yes,Yes
48415,TX,Scurry,75.7,4.5,4.6,96.0,50,18.0,3.0,34,37,11.0,4.0,57158.0,78,31.7,4.8,0.8,42.1,50.9,16662,31.0,,77,58.0,15.0,31.0,11,2,7.6,19,,high,high,No,No
